Date,Channel,Campaign,Visitors,Leads,MQLs,SQLs,Customers,Spend (USD),Revenue (USD)
2025-07-08,Direct,Direct/Brand,198,9,4,3,2,0.0,2858.12
2025-07-08,Email,Drip Nurture,82,20,14,11,4,1.68,6043.88
2025-07-08,Email,Newsletter,150,8,3,2,0,3.14,0.0
2025-07-08,Organic Search,Blog SEO,384,27,14,8,4,19.31,5521.34
2025-07-08,Organic Search,Product Pages SEO,245,25,15,6,3,11.19,4035.65
2025-07-08,Paid Search,Brand Keywords,111,16,11,10,4,220.32,5949.38
2025-07-08,Paid Search,Competitor Keywords,96,6,4,2,1,301.96,1439.54
2025-07-08,Paid Search,Generic Keywords,257,19,7,2,0,675.17,0.0
2025-07-08,Paid Social,Facebook Prospecting,469,14,6,2,0,323.74,0.0
2025-07-08,Paid Social,Instagram Prospecting,313,9,5,3,0,220.68,0.0
2025-07-08,Paid Social,LinkedIn ABM,65,6,2,1,0,279.08,0.0
2025-07-08,Referral,Customer Referral Program,51,13,9,7,5,14.24,7954.95
2025-07-08,Referral,Partner Program,35,7,6,6,2,17.33,3615.37
2025-07-09,Direct,Direct/Brand,192,10,4,1,0,0.0,0.0
2025-07-09,Email,Drip Nurture,104,14,9,7,4,2.17,5207.06
2025-07-09,Email,Newsletter,165,13,10,5,1,3.11,1030.73
2025-07-09,Organic Search,Blog SEO,368,17,10,6,1,19.23,1590.62
2025-07-09,Organic Search,Product Pages SEO,231,21,6,4,1,10.82,1843.21
2025-07-09,Paid Search,Brand Keywords,127,21,11,8,1,264.72,1519.38
2025-07-09,Paid Search,Competitor Keywords,68,4,2,2,1,241.23,1433.92
2025-07-09,Paid Search,Generic Keywords,260,13,6,2,1,778.58,1275.56
2025-07-09,Paid Social,Facebook Prospecting,476,15,3,2,1,341.06,907.84
2025-07-09,Paid Social,Instagram Prospecting,345,9,1,1,0,245.21,0.0
2025-07-09,Paid Social,LinkedIn ABM,84,6,3,0,0,354.07,0.0
2025-07-09,Referral,Customer Referral Program,62,18,13,8,4,18.23,7355.15
2025-07-09,Referral,Partner Program,37,2,1,0,0,19.76,0.0
2025-07-10,Direct,Direct/Brand,196,9,5,4,1,0.0,1348.02
2025-07-10,Email,Drip Nurture,91,17,14,11,4,1.85,6124.77
2025-07-10,Email,Newsletter,134,12,3,2,0,2.66,0.0
2025-07-10,Organic Search,Blog SEO,404,25,7,7,3,21.82,5000.38
2025-07-10,Organic Search,Product Pages SEO,236,19,7,6,0,12.07,0.0
2025-07-10,Paid Search,Brand Keywords,110,12,6,4,3,183.86,5113.33
2025-07-10,Paid Search,Competitor Keywords,78,5,2,1,0,259.99,0.0
2025-07-10,Paid Search,Generic Keywords,260,19,8,7,1,728.39,1509.03
2025-07-10,Paid Social,Facebook Prospecting,460,12,5,2,0,295.49,0.0
2025-07-10,Paid Social,Instagram Prospecting,359,10,2,1,0,240.53,0.0
2025-07-10,Paid Social,LinkedIn ABM,75,7,3,2,1,275.94,2188.05
2025-07-10,Referral,Customer Referral Program,51,10,6,5,2,15.24,3545.55
2025-07-10,Referral,Partner Program,33,10,8,6,4,15.81,9311.23
2025-07-11,Direct,Direct/Brand,200,11,7,3,1,0.0,1495.69
2025-07-11,Email,Drip Nurture,92,10,6,4,2,1.89,2316.54
2025-07-11,Email,Newsletter,156,13,10,8,2,3.04,3093.77
2025-07-11,Organic Search,Blog SEO,386,28,19,13,3,19.34,3986.81
2025-07-11,Organic Search,Product Pages SEO,221,18,5,5,1,11.06,1342.07
2025-07-11,Paid Search,Brand Keywords,137,25,10,5,2,252.69,2972.35
2025-07-11,Paid Search,Competitor Keywords,78,3,0,0,0,267.32,0.0
2025-07-11,Paid Search,Generic Keywords,268,16,8,6,1,663.14,1284.61
2025-07-11,Paid Social,Facebook Prospecting,457,12,6,2,0,313.35,0.0
2025-07-11,Paid Social,Instagram Prospecting,340,9,2,0,0,257.22,0.0
2025-07-11,Paid Social,LinkedIn ABM,86,10,7,4,1,378.84,2838.99
2025-07-11,Referral,Customer Referral Program,64,11,8,7,4,18.36,5298.95
2025-07-11,Referral,Partner Program,38,9,4,3,3,19.95,4834.11
2025-07-12,Direct,Direct/Brand,101,2,1,0,0,0.0,0.0
2025-07-12,Email,Drip Nurture,50,6,4,1,0,0.97,0.0
2025-07-12,Email,Newsletter,92,10,4,3,1,1.83,1221.09
2025-07-12,Organic Search,Blog SEO,222,21,11,6,1,11.01,1330.54
2025-07-12,Organic Search,Product Pages SEO,132,12,3,3,1,6.18,1453.62
2025-07-12,Paid Search,Brand Keywords,57,10,7,6,4,120.11,5211.06
2025-07-12,Paid Search,Competitor Keywords,45,4,0,0,0,135.45,0.0
2025-07-12,Paid Search,Generic Keywords,149,7,3,1,0,350.98,0.0
2025-07-12,Paid Social,Facebook Prospecting,375,17,4,3,0,247.13,0.0
2025-07-12,Paid Social,Instagram Prospecting,277,8,0,0,0,198.3,0.0
2025-07-12,Paid Social,LinkedIn ABM,88,9,5,4,0,366.86,0.0
2025-07-12,Referral,Customer Referral Program,48,6,4,3,1,13.57,1592.79
2025-07-12,Referral,Partner Program,20,7,4,2,1,10.17,1906.48
2025-07-13,Direct,Direct/Brand,127,7,2,1,1,0.0,1360.15
2025-07-13,Email,Drip Nurture,39,10,7,4,2,0.83,3326.85
2025-07-13,Email,Newsletter,85,14,7,3,1,1.81,1197.48
2025-07-13,Organic Search,Blog SEO,216,10,1,1,1,10.96,1303.44
2025-07-13,Organic Search,Product Pages SEO,123,17,8,5,2,6.03,3332.96
2025-07-13,Paid Search,Brand Keywords,62,9,6,6,1,108.77,1366.64
2025-07-13,Paid Search,Competitor Keywords,46,8,2,1,0,160.22,0.0
2025-07-13,Paid Search,Generic Keywords,149,17,6,3,0,381.58,0.0
2025-07-13,Paid Social,Facebook Prospecting,355,11,2,0,0,241.98,0.0
2025-07-13,Paid Social,Instagram Prospecting,271,11,3,3,0,198.55,0.0
2025-07-13,Paid Social,LinkedIn ABM,73,7,2,2,0,297.0,0.0
2025-07-13,Referral,Customer Referral Program,27,8,6,5,1,7.28,2078.2
2025-07-13,Referral,Partner Program,13,3,1,1,0,6.05,0.0
2025-07-14,Direct,Direct/Brand,185,10,3,3,1,0.0,1642.06
2025-07-14,Email,Drip Nurture,112,21,14,9,3,2.25,5770.08
2025-07-14,Email,Newsletter,156,18,12,7,2,3.06,2110.12
2025-07-14,Organic Search,Blog SEO,384,26,16,5,1,19.83,1412.78
2025-07-14,Organic Search,Product Pages SEO,224,17,9,6,3,11.35,4200.7
2025-07-14,Paid Search,Brand Keywords,121,23,15,10,5,225.13,8985.38
2025-07-14,Paid Search,Competitor Keywords,80,3,2,1,1,289.81,1153.03
2025-07-14,Paid Search,Generic Keywords,263,11,2,1,1,675.05,1159.84
2025-07-14,Paid Social,Facebook Prospecting,441,10,1,0,0,268.67,0.0
2025-07-14,Paid Social,Instagram Prospecting,297,8,4,1,0,205.06,0.0
2025-07-14,Paid Social,LinkedIn ABM,79,11,5,3,0,317.67,0.0
2025-07-14,Referral,Customer Referral Program,70,17,11,10,7,21.22,13510.17
2025-07-14,Referral,Partner Program,41,10,6,5,2,21.17,3784.45
2025-07-15,Direct,Direct/Brand,195,6,3,2,2,0.0,4216.51
2025-07-15,Email,Drip Nurture,85,23,13,10,4,1.9,5723.96
2025-07-15,Email,Newsletter,159,15,7,5,0,3.24,0.0
2025-07-15,Organic Search,Blog SEO,368,28,11,8,2,19.67,4130.63
2025-07-15,Organic Search,Product Pages SEO,219,13,6,5,1,11.82,1153.72
2025-07-15,Paid Search,Brand Keywords,119,13,9,7,1,201.89,1784.02
2025-07-15,Paid Search,Competitor Keywords,78,2,2,2,0,286.35,0.0
2025-07-15,Paid Search,Generic Keywords,290,29,13,8,2,767.06,3049.12
2025-07-15,Paid Social,Facebook Prospecting,480,16,4,2,0,330.9,0.0
2025-07-15,Paid Social,Instagram Prospecting,326,6,3,0,0,229.52,0.0
2025-07-15,Paid Social,LinkedIn ABM,83,8,3,3,1,364.92,2517.54
2025-07-15,Referral,Customer Referral Program,76,15,9,8,3,22.23,4368.07
2025-07-15,Referral,Partner Program,31,8,3,1,1,16.08,2101.1
2025-07-16,Direct,Direct/Brand,187,8,5,2,1,0.0,1732.77
2025-07-16,Email,Drip Nurture,91,19,14,10,5,1.78,4911.95
2025-07-16,Email,Newsletter,172,19,15,8,3,3.5,3701.72
2025-07-16,Organic Search,Blog SEO,351,25,10,4,1,18.25,1764.85
2025-07-16,Organic Search,Product Pages SEO,219,9,6,4,2,11.5,2951.22
2025-07-16,Paid Search,Brand Keywords,124,20,13,10,3,215.98,3039.14
2025-07-16,Paid Search,Competitor Keywords,83,9,4,2,1,289.67,1457.45
2025-07-16,Paid Search,Generic Keywords,255,16,6,2,1,704.71,1344.79
2025-07-16,Paid Social,Facebook Prospecting,472,14,4,1,1,315.15,1157.65
2025-07-16,Paid Social,Instagram Prospecting,346,4,1,1,1,254.4,1393.99
2025-07-16,Paid Social,LinkedIn ABM,75,11,7,4,1,297.57,2505.81
2025-07-16,Referral,Customer Referral Program,55,11,9,7,4,18.14,8052.82
2025-07-16,Referral,Partner Program,34,6,5,3,2,16.47,3095.57
2025-07-17,Direct,Direct/Brand,208,13,5,3,1,0.0,1317.2
2025-07-17,Email,Drip Nurture,94,14,9,5,1,1.88,1458.87
2025-07-17,Email,Newsletter,150,22,13,10,3,2.93,4764.93
2025-07-17,Organic Search,Blog SEO,362,19,11,8,2,18.66,2728.24
2025-07-17,Organic Search,Product Pages SEO,226,18,10,6,3,11.02,6570.23
2025-07-17,Paid Search,Brand Keywords,128,17,12,7,2,252.25,2740.56
2025-07-17,Paid Search,Competitor Keywords,80,8,5,3,2,273.8,2175.87
2025-07-17,Paid Search,Generic Keywords,277,18,5,1,1,687.13,1364.01
2025-07-17,Paid Social,Facebook Prospecting,440,14,4,3,1,289.19,1177.24
2025-07-17,Paid Social,Instagram Prospecting,342,11,4,2,0,235.74,0.0
2025-07-17,Paid Social,LinkedIn ABM,75,5,4,3,0,317.97,0.0
2025-07-17,Referral,Customer Referral Program,55,11,11,7,2,16.16,3914.63
2025-07-17,Referral,Partner Program,38,10,6,5,4,19.56,7054.98
2025-07-18,Direct,Direct/Brand,218,14,6,4,4,0.0,6002.91
2025-07-18,Email,Drip Nurture,101,21,15,13,1,2.09,1572.13
2025-07-18,Email,Newsletter,156,6,3,1,1,3.17,1274.3
2025-07-18,Organic Search,Blog SEO,349,21,12,6,1,18.4,1219.86
2025-07-18,Organic Search,Product Pages SEO,207,18,8,5,3,10.52,3288.12
2025-07-18,Paid Search,Brand Keywords,138,20,10,9,2,259.48,3336.85
2025-07-18,Paid Search,Competitor Keywords,86,9,4,3,0,301.72,0.0
2025-07-18,Paid Search,Generic Keywords,269,20,11,1,1,637.07,1494.99
2025-07-18,Paid Social,Facebook Prospecting,436,17,3,3,1,284.83,1161.93
2025-07-18,Paid Social,Instagram Prospecting,329,14,1,0,0,250.54,0.0
2025-07-18,Paid Social,LinkedIn ABM,89,11,4,3,1,376.94,2367.92
2025-07-18,Referral,Customer Referral Program,61,14,9,7,4,16.85,6847.84
2025-07-18,Referral,Partner Program,38,7,6,3,1,20.5,2186.62
2025-07-19,Direct,Direct/Brand,108,3,2,0,0,0.0,0.0
2025-07-19,Email,Drip Nurture,47,6,2,1,1,0.95,1199.82
2025-07-19,Email,Newsletter,84,7,5,3,2,1.68,1665.77
2025-07-19,Organic Search,Blog SEO,211,8,5,3,1,10.28,1516.41
2025-07-19,Organic Search,Product Pages SEO,126,15,7,6,5,6.06,6477.35
2025-07-19,Paid Search,Brand Keywords,63,13,6,4,1,125.77,1483.84
2025-07-19,Paid Search,Competitor Keywords,44,4,2,2,1,140.36,1313.9
2025-07-19,Paid Search,Generic Keywords,159,14,4,3,0,416.86,0.0
2025-07-19,Paid Social,Facebook Prospecting,396,11,6,1,0,259.63,0.0
2025-07-19,Paid Social,Instagram Prospecting,285,12,5,2,0,198.13,0.0
2025-07-19,Paid Social,LinkedIn ABM,76,9,4,4,2,327.7,3604.46
2025-07-19,Referral,Customer Referral Program,35,6,4,4,3,9.38,5237.69
2025-07-19,Referral,Partner Program,14,3,2,1,0,7.08,0.0
2025-07-20,Direct,Direct/Brand,110,4,1,1,1,0.0,1200.45
2025-07-20,Email,Drip Nurture,59,4,4,3,0,1.13,0.0
2025-07-20,Email,Newsletter,99,9,4,1,0,2.12,0.0
2025-07-20,Organic Search,Blog SEO,228,17,10,7,3,11.8,3848.02
2025-07-20,Organic Search,Product Pages SEO,150,11,5,4,0,7.12,0.0
2025-07-20,Paid Search,Brand Keywords,73,14,10,8,1,127.68,1352.75
2025-07-20,Paid Search,Competitor Keywords,42,1,1,1,0,142.28,0.0
2025-07-20,Paid Search,Generic Keywords,162,11,5,1,0,385.14,0.0
2025-07-20,Paid Social,Facebook Prospecting,389,16,7,2,1,261.1,963.54
2025-07-20,Paid Social,Instagram Prospecting,273,8,3,0,0,205.91,0.0
2025-07-20,Paid Social,LinkedIn ABM,79,9,5,3,1,308.67,2860.18
2025-07-20,Referral,Customer Referral Program,36,5,0,0,0,11.07,0.0
2025-07-20,Referral,Partner Program,21,5,4,3,1,9.97,2428.37
2025-07-21,Direct,Direct/Brand,188,14,4,3,0,0.0,0.0
2025-07-21,Email,Drip Nurture,90,19,12,8,4,1.97,7072.39
2025-07-21,Email,Newsletter,176,16,7,3,1,3.38,1143.51
2025-07-21,Organic Search,Blog SEO,402,24,9,5,1,19.16,1402.48
2025-07-21,Organic Search,Product Pages SEO,221,19,7,5,2,10.68,2867.08
2025-07-21,Paid Search,Brand Keywords,134,23,14,8,4,239.62,7580.86
2025-07-21,Paid Search,Competitor Keywords,95,7,3,1,1,344.26,1210.42
2025-07-21,Paid Search,Generic Keywords,299,23,12,8,2,744.85,2407.01
2025-07-21,Paid Social,Facebook Prospecting,443,14,4,2,0,278.61,0.0
2025-07-21,Paid Social,Instagram Prospecting,346,7,1,0,0,236.91,0.0
2025-07-21,Paid Social,LinkedIn ABM,96,6,3,3,0,379.08,0.0
2025-07-21,Referral,Customer Referral Program,54,22,14,8,3,15.46,6224.95
2025-07-21,Referral,Partner Program,39,7,6,3,1,19.96,1998.73
2025-07-22,Direct,Direct/Brand,197,9,5,3,0,0.0,0.0
2025-07-22,Email,Drip Nurture,90,9,7,4,3,1.72,4363.54
2025-07-22,Email,Newsletter,169,21,10,7,3,3.06,3861.2
2025-07-22,Organic Search,Blog SEO,382,29,15,8,2,20.46,3343.31
2025-07-22,Organic Search,Product Pages SEO,255,24,10,5,0,12.96,0.0
2025-07-22,Paid Search,Brand Keywords,146,27,17,14,7,286.45,9925.43
2025-07-22,Paid Search,Competitor Keywords,81,2,0,0,0,286.58,0.0
2025-07-22,Paid Search,Generic Keywords,291,26,7,4,0,721.34,0.0
2025-07-22,Paid Social,Facebook Prospecting,421,15,7,2,0,267.74,0.0
2025-07-22,Paid Social,Instagram Prospecting,354,9,2,1,0,269.87,0.0
2025-07-22,Paid Social,LinkedIn ABM,73,13,5,3,0,302.27,0.0
2025-07-22,Referral,Customer Referral Program,71,14,10,9,8,19.94,11361.86
2025-07-22,Referral,Partner Program,38,4,3,3,2,19.96,3470.55
2025-07-23,Direct,Direct/Brand,196,8,4,3,2,0.0,2848.77
2025-07-23,Email,Drip Nurture,107,20,12,11,6,2.29,10563.0
2025-07-23,Email,Newsletter,152,8,6,5,3,2.84,4203.9
2025-07-23,Organic Search,Blog SEO,353,23,13,8,3,15.5,4394.34
2025-07-23,Organic Search,Product Pages SEO,229,22,9,6,3,11.53,5363.01
2025-07-23,Paid Search,Brand Keywords,122,18,11,9,2,250.01,2842.32
2025-07-23,Paid Search,Competitor Keywords,75,4,2,1,0,282.01,0.0
2025-07-23,Paid Search,Generic Keywords,274,13,8,5,1,691.39,1626.6
2025-07-23,Paid Social,Facebook Prospecting,468,18,10,4,0,317.09,0.0
2025-07-23,Paid Social,Instagram Prospecting,362,12,1,0,0,257.89,0.0
2025-07-23,Paid Social,LinkedIn ABM,99,7,5,2,1,402.97,2779.95
2025-07-23,Referral,Customer Referral Program,63,14,10,6,2,19.33,2983.0
2025-07-23,Referral,Partner Program,29,3,2,1,1,16.31,1957.77
2025-07-24,Direct,Direct/Brand,199,10,2,2,0,0.0,0.0
2025-07-24,Email,Drip Nurture,70,6,4,4,0,1.36,0.0
2025-07-24,Email,Newsletter,167,11,6,1,0,3.25,0.0
2025-07-24,Organic Search,Blog SEO,363,28,15,7,3,18.61,4959.73
2025-07-24,Organic Search,Product Pages SEO,224,20,11,8,3,9.96,3673.84
2025-07-24,Paid Search,Brand Keywords,133,24,19,13,5,250.63,6698.81
2025-07-24,Paid Search,Competitor Keywords,84,10,6,4,1,272.51,1472.28
2025-07-24,Paid Search,Generic Keywords,300,19,7,5,3,814.04,5206.21
2025-07-24,Paid Social,Facebook Prospecting,444,14,5,0,0,281.62,0.0
2025-07-24,Paid Social,Instagram Prospecting,349,9,3,1,0,243.38,0.0
2025-07-24,Paid Social,LinkedIn ABM,82,7,3,2,1,358.67,1687.51
2025-07-24,Referral,Customer Referral Program,52,15,12,12,7,17.32,12256.4
2025-07-24,Referral,Partner Program,34,6,3,2,0,16.2,0.0
2025-07-25,Direct,Direct/Brand,199,10,7,4,1,0.0,1214.1
2025-07-25,Email,Drip Nurture,84,15,11,9,4,1.53,7709.6
2025-07-25,Email,Newsletter,187,18,8,5,1,3.75,993.59
2025-07-25,Organic Search,Blog SEO,366,24,10,2,1,18.22,1533.29
2025-07-25,Organic Search,Product Pages SEO,225,30,11,7,4,10.61,6276.7
2025-07-25,Paid Search,Brand Keywords,109,18,10,7,1,206.57,1218.35
2025-07-25,Paid Search,Competitor Keywords,72,8,3,2,1,268.59,1270.87
2025-07-25,Paid Search,Generic Keywords,268,21,11,4,1,665.51,1387.24
2025-07-25,Paid Social,Facebook Prospecting,454,17,3,1,0,315.42,0.0
2025-07-25,Paid Social,Instagram Prospecting,323,5,1,0,0,206.36,0.0
2025-07-25,Paid Social,LinkedIn ABM,81,8,5,4,2,377.91,4843.08
2025-07-25,Referral,Customer Referral Program,67,17,14,9,5,20.35,9760.06
2025-07-25,Referral,Partner Program,42,7,2,1,1,18.52,1859.9
2025-07-26,Direct,Direct/Brand,111,4,1,1,1,0.0,1539.56
2025-07-26,Email,Drip Nurture,42,6,2,1,1,0.84,1444.05
2025-07-26,Email,Newsletter,102,12,5,2,2,2.06,3135.13
2025-07-26,Organic Search,Blog SEO,183,15,9,5,1,8.89,1694.12
2025-07-26,Organic Search,Product Pages SEO,114,5,4,3,1,5.06,1776.34
2025-07-26,Paid Search,Brand Keywords,58,5,1,0,0,114.44,0.0
2025-07-26,Paid Search,Competitor Keywords,39,0,0,0,0,137.53,0.0
2025-07-26,Paid Search,Generic Keywords,142,7,4,2,2,385.12,2848.4
2025-07-26,Paid Social,Facebook Prospecting,414,10,3,2,0,275.54,0.0
2025-07-26,Paid Social,Instagram Prospecting,310,6,4,2,1,229.15,1056.83
2025-07-26,Paid Social,LinkedIn ABM,69,9,6,4,3,291.14,5729.92
2025-07-26,Referral,Customer Referral Program,33,9,7,6,2,9.81,3938.25
2025-07-26,Referral,Partner Program,24,4,3,2,1,12.37,1855.11
2025-07-27,Direct,Direct/Brand,117,5,3,1,1,0.0,1700.76
2025-07-27,Email,Drip Nurture,53,5,3,3,1,1.07,2001.46
2025-07-27,Email,Newsletter,74,9,6,3,1,1.46,1284.6
2025-07-27,Organic Search,Blog SEO,205,8,3,2,1,10.23,998.66
2025-07-27,Organic Search,Product Pages SEO,151,11,9,5,2,7.93,3339.06
2025-07-27,Paid Search,Brand Keywords,64,5,4,4,1,118.08,1233.96
2025-07-27,Paid Search,Competitor Keywords,50,11,3,3,0,160.98,0.0
2025-07-27,Paid Search,Generic Keywords,140,9,2,1,1,367.73,1197.54
2025-07-27,Paid Social,Facebook Prospecting,375,18,5,2,0,227.08,0.0
2025-07-27,Paid Social,Instagram Prospecting,306,7,1,0,0,237.89,0.0
2025-07-27,Paid Social,LinkedIn ABM,61,8,5,2,1,251.26,2584.02
2025-07-27,Referral,Customer Referral Program,36,13,10,5,3,11.56,4283.31
2025-07-27,Referral,Partner Program,17,4,4,4,3,8.44,7072.64
2025-07-28,Direct,Direct/Brand,189,10,6,5,1,0.0,1400.72
2025-07-28,Email,Drip Nurture,94,19,13,9,6,1.73,10218.45
2025-07-28,Email,Newsletter,137,16,10,5,2,3.07,2198.3
2025-07-28,Organic Search,Blog SEO,367,17,10,8,4,15.88,5857.31
2025-07-28,Organic Search,Product Pages SEO,217,20,9,8,1,10.6,1809.34
2025-07-28,Paid Search,Brand Keywords,133,20,11,6,2,244.83,2900.68
2025-07-28,Paid Search,Competitor Keywords,102,8,2,0,0,351.83,0.0
2025-07-28,Paid Search,Generic Keywords,298,19,5,2,0,742.08,0.0
2025-07-28,Paid Social,Facebook Prospecting,477,11,4,2,0,318.95,0.0
2025-07-28,Paid Social,Instagram Prospecting,357,10,2,1,0,252.4,0.0
2025-07-28,Paid Social,LinkedIn ABM,88,10,7,5,3,383.31,4852.15
2025-07-28,Referral,Customer Referral Program,55,10,9,7,4,15.13,6941.34
2025-07-28,Referral,Partner Program,31,7,3,3,3,15.34,5630.5
2025-07-29,Direct,Direct/Brand,205,12,3,1,0,0.0,0.0
2025-07-29,Email,Drip Nurture,104,18,10,5,2,1.98,2328.05
2025-07-29,Email,Newsletter,143,12,7,6,3,2.89,3844.49
2025-07-29,Organic Search,Blog SEO,359,19,7,5,1,17.75,1690.42
2025-07-29,Organic Search,Product Pages SEO,217,16,7,3,1,10.08,1868.87
2025-07-29,Paid Search,Brand Keywords,133,13,8,3,1,256.11,1772.79
2025-07-29,Paid Search,Competitor Keywords,89,5,1,0,0,320.63,0.0
2025-07-29,Paid Search,Generic Keywords,263,14,7,3,0,668.5,0.0
2025-07-29,Paid Social,Facebook Prospecting,473,23,7,3,2,308.22,2145.0
2025-07-29,Paid Social,Instagram Prospecting,323,12,4,1,1,217.18,1364.12
2025-07-29,Paid Social,LinkedIn ABM,79,5,1,0,0,316.71,0.0
2025-07-29,Referral,Customer Referral Program,60,10,6,6,3,20.98,4884.37
2025-07-29,Referral,Partner Program,36,6,4,4,1,18.17,2093.8
2025-07-30,Direct,Direct/Brand,210,5,2,2,0,0.0,0.0
2025-07-30,Email,Drip Nurture,77,15,9,8,2,1.59,2277.81
2025-07-30,Email,Newsletter,165,17,9,3,1,3.25,1549.74
2025-07-30,Organic Search,Blog SEO,373,27,12,4,1,17.14,1341.33
2025-07-30,Organic Search,Product Pages SEO,242,20,13,7,1,12.39,1151.19
2025-07-30,Paid Search,Brand Keywords,127,36,26,20,7,248.23,11074.87
2025-07-30,Paid Search,Competitor Keywords,89,7,2,2,2,278.4,2869.15
2025-07-30,Paid Search,Generic Keywords,274,23,11,7,1,765.37,1464.7
2025-07-30,Paid Social,Facebook Prospecting,455,16,4,2,0,322.48,0.0
2025-07-30,Paid Social,Instagram Prospecting,319,7,3,1,0,235.05,0.0
2025-07-30,Paid Social,LinkedIn ABM,74,5,4,2,0,300.12,0.0
2025-07-30,Referral,Customer Referral Program,45,13,8,5,3,14.59,5793.96
2025-07-30,Referral,Partner Program,39,9,6,5,0,19.0,0.0
2025-07-31,Direct,Direct/Brand,214,9,4,2,1,0.0,1783.47
2025-07-31,Email,Drip Nurture,93,19,14,10,6,1.89,10788.29
2025-07-31,Email,Newsletter,150,14,9,6,3,3.13,3864.86
2025-07-31,Organic Search,Blog SEO,378,17,8,6,2,19.42,2907.18
2025-07-31,Organic Search,Product Pages SEO,245,18,12,6,2,13.19,3351.25
2025-07-31,Paid Search,Brand Keywords,118,14,11,10,6,241.31,10711.24
2025-07-31,Paid Search,Competitor Keywords,83,4,2,2,2,289.57,2036.81
2025-07-31,Paid Search,Generic Keywords,268,13,4,2,0,684.33,0.0
2025-07-31,Paid Social,Facebook Prospecting,409,20,2,0,0,269.75,0.0
2025-07-31,Paid Social,Instagram Prospecting,331,9,2,0,0,244.9,0.0
2025-07-31,Paid Social,LinkedIn ABM,76,8,5,5,3,312.11,8657.35
2025-07-31,Referral,Customer Referral Program,54,15,12,11,6,16.56,9567.49
2025-07-31,Referral,Partner Program,38,7,7,4,0,19.27,0.0
2025-08-01,Direct,Direct/Brand,247,17,8,8,2,0.0,2442.83
2025-08-01,Email,Drip Nurture,120,22,15,9,4,2.5,6318.54
2025-08-01,Email,Newsletter,182,17,8,4,1,3.6,1406.75
2025-08-01,Organic Search,Blog SEO,406,23,15,11,1,19.94,1382.76
2025-08-01,Organic Search,Product Pages SEO,243,23,12,5,0,12.65,0.0
2025-08-01,Paid Search,Brand Keywords,116,14,8,6,3,195.29,6030.11
2025-08-01,Paid Search,Competitor Keywords,79,3,1,1,0,259.52,0.0
2025-08-01,Paid Search,Generic Keywords,273,26,11,5,0,664.32,0.0
2025-08-01,Paid Social,Facebook Prospecting,495,18,6,4,0,314.92,0.0
2025-08-01,Paid Social,Instagram Prospecting,335,11,3,2,0,252.13,0.0
2025-08-01,Paid Social,LinkedIn ABM,71,7,3,3,1,336.64,2692.29
2025-08-01,Referral,Customer Referral Program,59,13,12,10,4,17.86,8930.1
2025-08-01,Referral,Partner Program,37,5,3,2,1,19.21,1959.62
2025-08-02,Direct,Direct/Brand,131,8,4,1,1,0.0,1357.92
2025-08-02,Email,Drip Nurture,52,13,7,7,5,1.1,6723.8
2025-08-02,Email,Newsletter,88,6,3,3,1,1.56,1141.69
2025-08-02,Organic Search,Blog SEO,213,12,5,2,0,11.21,0.0
2025-08-02,Organic Search,Product Pages SEO,164,14,6,4,3,8.78,5977.02
2025-08-02,Paid Search,Brand Keywords,67,9,6,5,2,122.76,2490.02
2025-08-02,Paid Search,Competitor Keywords,63,7,1,0,0,222.68,0.0
2025-08-02,Paid Search,Generic Keywords,176,15,11,5,2,399.56,2390.46
2025-08-02,Paid Social,Facebook Prospecting,425,16,6,0,0,289.38,0.0
2025-08-02,Paid Social,Instagram Prospecting,296,6,4,1,0,212.45,0.0
2025-08-02,Paid Social,LinkedIn ABM,79,6,4,3,2,322.95,4643.44
2025-08-02,Referral,Customer Referral Program,30,5,3,3,1,8.31,1453.06
2025-08-02,Referral,Partner Program,30,6,5,5,2,15.08,4341.41
2025-08-03,Direct,Direct/Brand,105,11,3,1,0,0.0,0.0
2025-08-03,Email,Drip Nurture,59,9,4,3,1,1.13,1394.5
2025-08-03,Email,Newsletter,75,10,5,2,0,1.55,0.0
2025-08-03,Organic Search,Blog SEO,217,10,1,1,1,11.49,1817.79
2025-08-03,Organic Search,Product Pages SEO,134,13,5,3,1,6.99,1256.86
2025-08-03,Paid Search,Brand Keywords,71,13,7,5,2,137.2,3033.57
2025-08-03,Paid Search,Competitor Keywords,50,3,3,1,0,173.89,0.0
2025-08-03,Paid Search,Generic Keywords,160,20,8,2,1,415.64,1005.37
2025-08-03,Paid Social,Facebook Prospecting,413,12,2,0,0,280.7,0.0
2025-08-03,Paid Social,Instagram Prospecting,301,7,1,1,0,205.11,0.0
2025-08-03,Paid Social,LinkedIn ABM,55,8,7,4,1,239.24,3240.71
2025-08-03,Referral,Customer Referral Program,32,8,2,1,0,10.72,0.0
2025-08-03,Referral,Partner Program,27,8,7,7,4,14.12,6263.51
2025-08-04,Direct,Direct/Brand,202,9,5,2,0,0.0,0.0
2025-08-04,Email,Drip Nurture,91,15,12,9,6,1.83,8789.88
2025-08-04,Email,Newsletter,151,18,7,3,1,3.15,1750.75
2025-08-04,Organic Search,Blog SEO,376,22,15,12,5,17.03,6041.62
